,Date,Type,Title,Amount,Note,Category,Subcategory,Account,Tags
2040,28-08-2021,0,,3968.24,,Wyp�ata,Praca,Konto osobiste,
2041,28-08-2021,0,,400.0,,Rodzice,,Konto osobiste,
2042,28-08-2021,1,,155.0,,Rozrywka,,Konto osobiste,
2043,29-08-2021,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
2044,29-08-2021,1,Kawalerski ,95.0,,Prezenty,,Konto osobiste,
2045,29-08-2021,1,,71.0,,Telefony,Rodzice,Konto osobiste,
2046,29-08-2021,1,Bilard ,87.0,,Rozrywka,,Konto osobiste,
2047,29-08-2021,1,,110.0,,Telefony,Rodzice,Konto osobiste,
2048,30-08-2021,0,,10.0,,Odda�,D�ugi,Konto osobiste,
2049,30-08-2021,1,,28.69,,Dom,,Konto osobiste,
2050,30-08-2021,1,,30.0,,Jedzenie,,Konto osobiste,
2051,31-08-2021,1,,17.18,,Jedzenie,,Konto osobiste,
2052,31-08-2021,1,,30.0,,Meble,Dom,Konto osobiste,
2053,01-09-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
2054,01-09-2021,1,Rachunki ,365.0,,Czynsz,Dom,Konto osobiste,
2055,01-09-2021,1,,26.23,,Jedzenie,,Konto osobiste,
2056,01-09-2021,1,,24.99,,Odzie�,,Konto osobiste,
2057,02-09-2021,1,,37.99,,Dom,,Konto osobiste,
2058,02-09-2021,1,,13.5,,Restauracja,Jedzenie,Konto osobiste,
2059,03-09-2021,1,,7.18,,Jedzenie,,Konto osobiste,
2060,03-09-2021,1,,107.69,,Paliwo,Samoch�d,Konto osobiste,
2061,06-09-2021,1,,12.92,,Jedzenie,,Konto osobiste,
2062,06-09-2021,1,,105.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
2063,07-09-2021,1,,3.95,,�rodki czysto�ci,Dom,Konto osobiste,
2064,07-09-2021,1,,34.42,,Jedzenie,,Konto osobiste,
2065,08-09-2021,1,,6.95,,Jedzenie,,Konto osobiste,
2066,08-09-2021,1,,250.07,,Koszule,Odzie�,Konto osobiste,
2067,08-09-2021,1,,8.49,,Zdrowie i uroda,,Konto osobiste,
2068,09-09-2021,1,,19.99,,Prezenty,,Konto osobiste,
2069,09-09-2021,1,,30.86,,Jedzenie,,Konto osobiste,
2070,10-09-2021,1,,29.5,,Restauracja,Jedzenie,Konto osobiste,
2071,11-09-2021,1,Wesele Konrada,1000.0,,Prezenty,,Konto osobiste,
2072,11-09-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2073,14-09-2021,1,,59.41,,Jedzenie,,Konto osobiste,
2074,15-09-2021,1,,10.0,,Kino i teatr,Rozrywka,Konto osobiste,
2075,16-09-2021,1,,11.99,,�rodki czysto�ci,Dom,Konto osobiste,
2076,16-09-2021,1,,32.24,,Jedzenie,,Konto osobiste,
2077,16-09-2021,1,,50.0,,Prezenty,,Konto osobiste,
2078,17-09-2021,1,,67.97,,Odzie�,,Konto osobiste,
2079,17-09-2021,1,,32.99,,Woda,Dom,Konto osobiste,
2080,17-09-2021,1,,58.0,,Restauracja,Jedzenie,Konto osobiste,
2081,17-09-2021,1,,38.47,,Dom,,Konto osobiste,
2082,18-09-2021,1,,4.98,,Jedzenie,,Konto osobiste,
2083,18-09-2021,1,,29.99,,Koszulki,Odzie�,Konto osobiste,
2084,20-09-2021,1,,18.24,,Taxi/bolt,Samoch�d,Konto osobiste,
2085,20-09-2021,1,,8.31,,Taxi/bolt,Samoch�d,Konto osobiste,
2086,20-09-2021,1,,121.2,,Kino i teatr,Rozrywka,Konto osobiste,
2087,21-09-2021,1,,5.8,,Taxi/bolt,Samoch�d,Konto osobiste,
2088,21-09-2021,1,,41.99,,Jedzenie,,Konto osobiste,
2089,21-09-2021,1,,32.96,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2090,21-09-2021,1,,8.85,,�rodki czysto�ci,Dom,Konto osobiste,
2091,21-09-2021,1,,27.0,,Jedzenie,,Konto osobiste,
2092,22-09-2021,1,,13.73,,�rodki czysto�ci,Dom,Konto osobiste,
2093,22-09-2021,1,,11.9,,Restauracja,Jedzenie,Konto osobiste,
2094,22-09-2021,1,,30.5,,Jedzenie,,Konto osobiste,
2095,23-09-2021,1,,8.58,,�rodki czysto�ci,Dom,Konto osobiste,
2096,24-09-2021,1,,81.22,,Jedzenie,,Konto osobiste,
2097,25-09-2021,1,,15.21,,Jedzenie,,Konto osobiste,
2098,25-09-2021,1,,169.99,,Buty,Odzie�,Konto osobiste,
2099,25-09-2021,1,,110.38,,Telefony,Rodzice,Konto osobiste,
2100,25-09-2021,1,,27.48,,Restauracja,Jedzenie,Konto osobiste,
2101,27-09-2021,1,,72.91,,Telefony,Rodzice,Konto osobiste,
2102,27-09-2021,1,,125.96,,Jedzenie,,Konto osobiste,
2103,28-09-2021,0,,200.0,,Rodzice,,Konto osobiste,
2104,29-09-2021,1,,30.0,,Jedzenie,,Konto osobiste,
2105,29-09-2021,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
2106,30-09-2021,0,,3968.24,,Wyp�ata,Praca,Konto osobiste,
2107,30-09-2021,1,,6.88,,Jedzenie,,Konto osobiste,
2108,01-10-2021,1,,29.99,,Prezenty,,Konto osobiste,
2109,01-10-2021,1,,33.98,,D�ugi,,Konto osobiste,
2110,01-10-2021,1,,36.6,,Jedzenie,,Konto osobiste,
2111,01-10-2021,1,,52.46,,�rodki czysto�ci,Dom,Konto osobiste,
2112,02-10-2021,1,,20.0,,Restauracja,Jedzenie,Konto osobiste,
2113,02-10-2021,1,,6.0,,,,Konto osobiste,
2114,02-10-2021,1,,84.82,,Paliwo,Samoch�d,Konto osobiste,
2115,02-10-2021,1,,11.98,,Restauracja,Jedzenie,Konto osobiste,
2116,04-10-2021,1,,1200.0,,Kursy,Nauka,Konto osobiste,
2117,05-10-2021,1,Spray do okular�w ,117.6,,Od�ywki,Zdrowie i uroda,Konto osobiste,
2118,05-10-2021,0,,1530.48,,Premia,Praca,Konto osobiste,
2119,06-10-2021,1,,52.61,,Jedzenie,,Konto osobiste,
2120,08-10-2021,1,,139.79,,Jedzenie,,Konto osobiste,
2121,09-10-2021,1,,27.12,,Jedzenie,,Konto osobiste,
2122,09-10-2021,1,,15.98,,Leki,Zdrowie i uroda,Konto osobiste,
2123,10-10-2021,1,,73.0,,Restauracja,Jedzenie,Konto osobiste,
2124,10-10-2021,1,,31.0,,Restauracja,Jedzenie,Konto osobiste,
2125,10-10-2021,1,,25.0,,,,Konto osobiste,
2126,11-10-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2127,12-10-2021,1,,8.94,,Jedzenie,,Konto osobiste,
2128,12-10-2021,1,,89.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
2129,12-10-2021,1,,22.99,,Alkohol,Jedzenie,Konto osobiste,
2130,12-10-2021,1,,11.98,,�rodki czysto�ci,Dom,Konto osobiste,
2131,13-10-2021,1,,6.75,,Taxi/bolt,Samoch�d,Konto osobiste,
2132,13-10-2021,1,,14.61,,Jedzenie,,Konto osobiste,
2133,13-10-2021,1,,400.9,,Kurtki,Odzie�,Konto osobiste,
2134,13-10-2021,1,,79.99,,Swetry,Odzie�,Konto osobiste,
2135,13-10-2021,1,,10.9,,Restauracja,Jedzenie,Konto osobiste,
2136,14-10-2021,1,,7.74,,Jedzenie,,Konto osobiste,
2137,14-10-2021,1,,25.02,,Jedzenie,,Konto osobiste,
2138,14-10-2021,1,,18.99,,�rodki czysto�ci,Dom,Konto osobiste,
2139,15-10-2021,1,Dziurkacz do pask�w ,28.98,,Akcesoria,,Konto osobiste,
2140,15-10-2021,1,,2.99,,Jedzenie,,Konto osobiste,
2141,15-10-2021,1,,22.3,,Restauracja,Jedzenie,Konto osobiste,
2142,16-10-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
2143,17-10-2021,1,,47.0,,Restauracja,Jedzenie,Konto osobiste,
2144,18-10-2021,1,,45.27,,Jedzenie,,Konto osobiste,
2145,18-10-2021,1,,30.0,,Telefon,Dom,Konto osobiste,
2146,19-10-2021,1,,8.99,,�rodki czysto�ci,Dom,Konto osobiste,
2147,19-10-2021,1,,11.39,,Jedzenie,,Konto osobiste,
2148,21-10-2021,1,,45.0,,Prezenty,,Konto osobiste,
2149,21-10-2021,1,,32.31,,Jedzenie,,Konto osobiste,
2150,23-10-2021,1,,48.14,,Jedzenie,,Konto osobiste,
2151,24-10-2021,1,,18.74,,Taxi/bolt,Samoch�d,Konto osobiste,
2152,25-10-2021,1,,12.83,,Jedzenie,,Konto osobiste,
2153,25-10-2021,1,,65.13,,Jedzenie,,Konto osobiste,
2154,27-10-2021,1,,30.0,,Leki,Zdrowie i uroda,Konto osobiste,
2155,28-10-2021,1,,27.86,,Jedzenie,,Konto osobiste,
2156,29-10-2021,0,,3968.24,,Wyp�ata,Praca,Konto osobiste,
2157,29-10-2021,1,,22.15,,Jedzenie,,Konto osobiste,
2158,29-10-2021,1,,9.99,,�rodki czysto�ci,Dom,Konto osobiste,
2159,29-10-2021,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
2160,29-10-2021,0,,200.0,,Rodzice,,Konto osobiste,
2161,29-10-2021,1,,55.0,,Restauracja,Jedzenie,Konto osobiste,
2162,29-10-2021,1,,28.69,,Autobus,Samoch�d,Konto osobiste,
2163,30-10-2021,1,,9.98,,Taxi/bolt,Samoch�d,Konto osobiste,
2164,30-10-2021,1,,71.0,,Telefony,Rodzice,Konto osobiste,
2165,30-10-2021,1,,110.38,,Telefony,Rodzice,Konto osobiste,
2166,01-11-2021,1,Znicze,36.0,,,,Konto osobiste,
2167,02-11-2021,1,,15.98,,�rodki czysto�ci,Dom,Konto osobiste,
2168,02-11-2021,1,,44.62,,Jedzenie,,Konto osobiste,
2169,03-11-2021,1,,6.26,,Jedzenie,,Konto osobiste,
2170,03-11-2021,1,,16.99,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2171,03-11-2021,1,Sylwester ,520.0,,Urlop,Rozrywka,Konto osobiste,
2172,03-11-2021,1,,15.98,,Alkohol,Jedzenie,Konto osobiste,
2173,03-11-2021,1,,29.9,,Dom,,Konto osobiste,
2174,03-11-2021,1,,261.69,,Odzie�,,Konto osobiste,
2175,04-11-2021,1,Ko�c�wki do szczoteczki ,59.98,,Zdrowie i uroda,,Konto osobiste,
2176,04-11-2021,1,,57.87,,Dom,,Konto osobiste,
2177,04-11-2021,1,Wk�ady do maszynki ,102.98,,Zdrowie i uroda,,Konto osobiste,
2178,05-11-2021,1,,20.0,,Odzie�,,Konto osobiste,
2179,05-11-2021,1,,12.49,,�rodki czysto�ci,Dom,Konto osobiste,
2180,05-11-2021,1,,72.58,,Jedzenie,,Konto osobiste,
2181,05-11-2021,1,,36.67,,Zdrowie i uroda,,Konto osobiste,
2182,06-11-2021,1,,9.58,,�rodki czysto�ci,Dom,Konto osobiste,
2183,06-11-2021,1,,40.7,,Jedzenie,,Konto osobiste,
2184,06-11-2021,1,Pranie ,15.99,,Odzie�,,Konto osobiste,
2185,07-11-2021,1,,80.0,,Restauracja,Jedzenie,Konto osobiste,
2186,09-11-2021,1,,14.93,,Jedzenie,,Konto osobiste,
2187,09-11-2021,1,Raty za telefon ,185.0,,Telefon,Elektronika,Konto osobiste,Raty telefon
2188,09-11-2021,1,,11.63,,Taxi/bolt,Samoch�d,Konto osobiste,
2189,09-11-2021,1,,42.48,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2190,10-11-2021,1,,3.0,,,,Konto osobiste,
2191,10-11-2021,1,,95.79,,Jedzenie,,Konto osobiste,
2192,10-11-2021,1,,3.48,,�rodki czysto�ci,Dom,Konto osobiste,
2193,11-11-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2194,12-11-2021,1,,62.99,,Jedzenie,,Konto osobiste,
2195,12-11-2021,1,,10.0,,Bielizna,Odzie�,Konto osobiste,
2196,13-11-2021,1,,43.57,,Restauracja,Jedzenie,Konto osobiste,
2197,14-11-2021,1,,22.4,,Restauracja,Jedzenie,Konto osobiste,
2198,15-11-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
2199,15-11-2021,1,,347.0,,Ogrzewanie,Dom,Konto osobiste,
2200,16-11-2021,1,,89.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
2201,16-11-2021,1,,38.18,,Jedzenie,,Konto osobiste,
2202,16-11-2021,1,,26.96,,�rodki czysto�ci,Dom,Konto osobiste,
2203,17-11-2021,1,,15.48,,Jedzenie,,Konto osobiste,
2204,18-11-2021,1,,9.81,,Jedzenie,,Konto osobiste,
2205,19-11-2021,1,,35.0,,,,Konto osobiste,
2206,19-11-2021,1,,53.0,,Restauracja,Jedzenie,Konto osobiste,
2207,20-11-2021,1,,120.98,,Paliwo,Samoch�d,Konto osobiste,
2208,20-11-2021,1,,16.98,,Jedzenie,,Konto osobiste,
2209,21-11-2021,0,,200.0,,Rodzice,,Konto osobiste,
2210,21-11-2021,1,,23.66,,Prezenty,,Konto osobiste,
2211,22-11-2021,1,,114.79,,Jedzenie,,Konto osobiste,
2212,23-11-2021,1,,140.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
2213,23-11-2021,1,,9.99,,�rodki czysto�ci,Dom,Konto osobiste,
2214,23-11-2021,1,,72.27,,Prezenty,,Konto osobiste,
2215,24-11-2021,1,,19.48,,Rodzice,,Konto osobiste,
2216,24-11-2021,1,,115.3,,Telefony,Rodzice,Konto osobiste,
2217,24-11-2021,1,,83.99,,Gry,Rozrywka,Konto osobiste,
2218,27-11-2021,1,,35.0,,Jedzenie,,Konto osobiste,
2219,27-11-2021,0,,50.0,,Prezenty,,Konto osobiste,
2220,29-11-2021,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
2221,29-11-2021,1,,71.0,,Telefony,Rodzice,Konto osobiste,
2222,29-11-2021,0,,3962.64,,Wyp�ata,Praca,Konto osobiste,
2223,29-11-2021,1,Rata za telefon ,79.0,,Telefon,Elektronika,Konto osobiste,
2224,29-11-2021,1,Rata za telefon ,79.0,,Telefon,Elektronika,Konto osobiste,
2225,29-11-2021,0,,250.0,,STS,Hazard,Konto osobiste,
2226,30-11-2021,1,,26.94,,Jedzenie,,Konto osobiste,
2227,01-12-2021,1,,30.0,,Telefon,Dom,Konto osobiste,
2228,02-12-2021,1,,5.98,,Jedzenie,,Konto osobiste,
2229,02-12-2021,1,,14.46,,Jedzenie,,Konto osobiste,
2230,02-12-2021,1,,46.3,,Jedzenie,,Konto osobiste,
2231,02-12-2021,1,,20.0,,Spodnie,Odzie�,Konto osobiste,
2232,02-12-2021,1,,52.36,,Prezenty,,Konto osobiste,
2233,02-12-2021,1,,11.98,,�rodki czysto�ci,Dom,Konto osobiste,
2234,03-12-2021,1,,9.99,,�rodki czysto�ci,Dom,Konto osobiste,
2235,03-12-2021,1,,59.91,,Jedzenie,,Konto osobiste,
2236,04-12-2021,1,,111.0,,Dom,,Konto osobiste,
2237,04-12-2021,1,,54.97,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2238,04-12-2021,1,,88.98,,Prezenty,,Konto osobiste,
2239,04-12-2021,1,,72.84,,Jedzenie,,Konto osobiste,
2240,05-12-2021,1,,35.0,,Restauracja,Jedzenie,Konto osobiste,
2241,06-12-2021,1,,4.0,,Dom,,Konto osobiste,
2242,06-12-2021,1,,6.98,,,,Konto osobiste,
2243,06-12-2021,1,,8.99,,Restauracja,Jedzenie,Konto osobiste,
2244,07-12-2021,1,,10.87,,Jedzenie,,Konto osobiste,
2245,07-12-2021,1,,5.0,,Jedzenie,,Konto osobiste,
2246,09-12-2021,1,,73.55,,Jedzenie,,Konto osobiste,
2247,11-12-2021,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2248,11-12-2021,1,,50.96,,Paliwo,Samoch�d,Konto osobiste,
2249,11-12-2021,1,,698.29,,Prezenty,,Konto osobiste,
2250,11-12-2021,1,,46.3,,�rodki czysto�ci,Dom,Konto osobiste,
2251,11-12-2021,1,,62.08,,Jedzenie,,Konto osobiste,
2252,12-12-2021,1,,23.9,,Restauracja,Jedzenie,Konto osobiste,
2253,13-12-2021,1,,32.6,,Kino i teatr,Rozrywka,Konto osobiste,
2254,14-12-2021,1,,254.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
2255,14-12-2021,1,,149.0,,Meble,Dom,Konto osobiste,
2256,14-12-2021,1,,31.97,,Jedzenie,,Konto osobiste,
2257,15-12-2021,1,,115.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
2258,15-12-2021,1,,28.22,,Jedzenie,,Konto osobiste,
2259,15-12-2021,1,,10.87,,Jedzenie,,Konto osobiste,
2260,16-12-2021,1,,700.0,,Czynsz,Dom,Konto osobiste,
2261,16-12-2021,1,,11.0,,Restauracja,Jedzenie,Konto osobiste,
2262,17-12-2021,1,,31.3,,Restauracja,Jedzenie,Konto osobiste,
2263,18-12-2021,1,,5.99,,Restauracja,Jedzenie,Konto osobiste,
2264,19-12-2021,1,,76.9,,Prezenty,,Konto osobiste,
2265,19-12-2021,1,,45.0,,Jedzenie,,Konto osobiste,
2266,19-12-2021,1,,3.39,,Jedzenie,,Konto osobiste,
2267,20-12-2021,1,,20.0,,,,Konto osobiste,
2268,21-12-2021,0,,1607.0,,Premia,Praca,Konto osobiste,
2269,21-12-2021,1,,11.98,,Jedzenie,,Konto osobiste,
2270,21-12-2021,1,,49.99,,Alkohol,Jedzenie,Konto osobiste,
2271,21-12-2021,1,,12.24,,Jedzenie,,Konto osobiste,
2272,23-12-2021,0,,200.0,,Rodzice,,Konto osobiste,
2273,23-12-2021,1,,110.38,,Telefony,Rodzice,Konto osobiste,
2274,23-12-2021,1,,75.0,,Prezenty,,Konto osobiste,
2275,27-12-2021,1,Klawiatura ,399.0,,Komputer,Elektronika,Sodexo ,
2276,27-12-2021,1,,80.97,,Jedzenie,,Konto osobiste,
2277,27-12-2021,1,,12.49,,Gry,Rozrywka,Konto osobiste,
2278,28-12-2021,1,,1251.0,,Prezenty,,Konto osobiste,
2279,28-12-2021,1,,14.58,,Taxi/bolt,Samoch�d,Konto osobiste,
2280,28-12-2021,1,,1.79,,Jedzenie,,Konto osobiste,
2281,28-12-2021,1,,23.8,,Restauracja,Jedzenie,Konto osobiste,
2282,29-12-2021,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
2283,29-12-2021,1,Rata za telefon ,79.0,,Telefon,Elektronika,Konto osobiste,
2284,29-12-2021,1,,129.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
2285,30-12-2021,1,,12.0,,Jedzenie,,Konto osobiste,
2286,30-12-2021,1,Rata za telefon ,237.0,,Telefon,Elektronika,Konto osobiste,
2287,31-12-2021,1,,77.74,,Jedzenie,,Konto osobiste,
2288,31-12-2021,0,,3965.24,,Wyp�ata,Praca,Konto osobiste,
2289,01-01-2022,1,,43.0,,Restauracja,Jedzenie,Konto osobiste,
2290,01-01-2022,1,,12.0,,Prezenty,,Konto osobiste,
2291,01-01-2022,1,,5.68,,Jedzenie,,Konto osobiste,
2292,02-01-2022,1,,38.0,,Restauracja,Jedzenie,Konto osobiste,
2293,02-01-2022,1,,20.0,,Wycieczki,Rozrywka,Konto osobiste,
2294,02-01-2022,1,,109.9,,Restauracja,Jedzenie,Konto osobiste,
2295,02-01-2022,1,,71.0,,Telefony,Rodzice,Konto osobiste,
2296,02-01-2022,1,,18.05,,Prezenty,,Konto osobiste,
2297,03-01-2022,1,,44.76,,Jedzenie,,Konto osobiste,
2298,05-01-2022,1,,4.29,,Jedzenie,,Konto osobiste,
2299,06-01-2022,1,,12.0,,Restauracja,Jedzenie,Konto osobiste,
2300,07-01-2022,1,,12.98,,Jedzenie,,Konto osobiste,
2301,09-01-2022,1,,128.59,,Paliwo,Samoch�d,Konto osobiste,
2302,09-01-2022,0,,1000.0,,Prezenty,,Konto osobiste,
2303,10-01-2022,1,,39.66,,�rodki czysto�ci,Dom,Konto osobiste,
2304,10-01-2022,1,,54.22,,Jedzenie,,Konto osobiste,
2305,11-01-2022,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2306,11-01-2022,1,,102.7,,Ksi��ki,Nauka,Konto osobiste,
2307,11-01-2022,1,,4.79,,Jedzenie,,Konto osobiste,
2308,11-01-2022,1,,1000.0,,Wesele + �lub,,Konto osobiste,
2309,11-01-2022,1,,50.0,,Jedzenie,,Konto osobiste,
2310,11-01-2022,1,,700.0,,Czynsz,Dom,Konto osobiste,
2311,12-01-2022,1,,32.53,,Gry,Rozrywka,Konto osobiste,
2312,13-01-2022,1,,21.62,,Jedzenie,,Konto osobiste,
2313,14-01-2022,1,,11.38,,Alkohol,Jedzenie,Konto osobiste,
2314,15-01-2022,1,,81.97,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2315,15-01-2022,1,,32.47,,Jedzenie,,Konto osobiste,
2316,15-01-2022,1,,24.99,,Prezenty,,Konto osobiste,
2317,15-01-2022,1,,13.98,,�rodki czysto�ci,Dom,Konto osobiste,
2318,16-01-2022,1,,64.0,,Restauracja,Jedzenie,Konto osobiste,
2319,16-01-2022,1,,12.99,,Gry,Rozrywka,Konto osobiste,
2320,19-01-2022,1,,24.4,,Restauracja,Jedzenie,Konto osobiste,
2321,19-01-2022,1,,65.78,,Paliwo,Samoch�d,Konto osobiste,
2322,19-01-2022,1,,12.37,,Jedzenie,,Konto osobiste,
2323,19-01-2022,1,Orkiestra zaliczka ,222.2,,Wesele + �lub,,Konto osobiste,
2324,20-01-2022,1,,30.0,,Telefon,Dom,Konto osobiste,
2325,20-01-2022,1,,47.6,,Leki,Zdrowie i uroda,Konto osobiste,
2326,20-01-2022,1,,104.97,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2327,20-01-2022,1,,88.76,,Jedzenie,,Konto osobiste,
2328,21-01-2022,1,,32.83,,Jedzenie,,Konto osobiste,
2329,22-01-2022,1,,100.8,,Odzie�,,Konto osobiste,
2330,22-01-2022,1,,39.98,,Dom,,Konto osobiste,
2331,22-01-2022,1,,12.79,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2332,22-01-2022,1,,215.97,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2333,22-01-2022,1,,19.99,,�rodki czysto�ci,Dom,Konto osobiste,
2334,22-01-2022,1,,34.83,,Jedzenie,,Konto osobiste,
2335,24-01-2022,1,,203.06,,Odzie�,,Konto osobiste,
2336,25-01-2022,1,,666.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
2337,25-01-2022,1,,71.44,,Jedzenie,,Konto osobiste,
2338,27-01-2022,1,,13.0,,Jedzenie,,Konto osobiste,
2339,27-01-2022,0,,4807.01,,Wyp�ata,Praca,Konto osobiste,
2340,28-01-2022,1,,39.12,,Prezenty,,Konto osobiste,
2341,28-01-2022,1,,128.54,,Jedzenie,,Konto osobiste,
2342,29-01-2022,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
2343,29-01-2022,1,Rata za telefon ,79.0,,Telefon,Elektronika,Konto osobiste,
2344,29-01-2022,1,Fotograf ,100.0,,Wesele + �lub,,Konto osobiste,
2345,29-01-2022,1,,96.43,,Paliwo,Samoch�d,Konto osobiste,
2346,29-01-2022,1,,89.94,,Restauracja,Jedzenie,Konto osobiste,
2347,30-01-2022,1,,20.46,,Prezenty,,Konto osobiste,
2348,31-01-2022,0,,200.0,,Rodzice,,Konto osobiste,
2349,31-01-2022,1,,111.97,,Telefony,Rodzice,Konto osobiste,
2350,31-01-2022,1,,71.0,,Telefony,Rodzice,Konto osobiste,
2351,01-02-2022,1,,60.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
2352,01-02-2022,1,,61.9,,Jedzenie,,Konto osobiste,
2353,01-02-2022,1,,105.0,,Prezenty,,Konto osobiste,
2354,03-02-2022,1,,20.0,,Restauracja,Jedzenie,Konto osobiste,
2355,03-02-2022,1,,108.81,,Jedzenie,,Konto osobiste,
2356,04-02-2022,1,,1200.0,,Kursy,Nauka,Konto osobiste,
2357,04-02-2022,1,,14.85,,Jedzenie,,Konto osobiste,
2358,05-02-2022,1,,6.21,,Taxi/bolt,Samoch�d,Konto osobiste,
2359,05-02-2022,1,,80.0,,Restauracja,Jedzenie,Konto osobiste,
2360,05-02-2022,1,,14.34,,Jedzenie,,Konto osobiste,
2361,06-02-2022,1,,379.0,,Akcesoria,Elektronika,Konto osobiste,
2362,07-02-2022,1,,3.49,,Dom,,Konto osobiste,
2363,07-02-2022,1,,44.95,,Odzie�,,Konto osobiste,
2364,07-02-2022,1,,11.49,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2365,07-02-2022,1,,16.48,,�rodki czysto�ci,Dom,Konto osobiste,
2366,07-02-2022,1,,44.7,,Jedzenie,,Konto osobiste,
2367,07-02-2022,1,,64.42,,Jedzenie,,Konto osobiste,
2368,07-02-2022,1,,31.0,,Jedzenie,,Konto osobiste,
2369,08-02-2022,1,,17.55,,Jedzenie,,Konto osobiste,
2370,09-02-2022,1,,18.88,,Jedzenie,,Konto osobiste,
2371,09-02-2022,1,,82.38,,Prezenty,,Konto osobiste,
2372,09-02-2022,1,,62.99,,Gry,Rozrywka,Konto osobiste,
2373,11-02-2022,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2374,11-02-2022,1,,59.04,,Jedzenie,,Konto osobiste,
2375,11-02-2022,1,,17.69,,Alkohol,Jedzenie,Konto osobiste,
2376,11-02-2022,1,,17.99,,Meble,Dom,Konto osobiste,
2377,11-02-2022,1,,9.99,,Dom,,Konto osobiste,
2378,12-02-2022,1,,26.98,,Jedzenie,,Konto osobiste,
2379,12-02-2022,1,,44.94,,�rodki czysto�ci,Dom,Konto osobiste,
2380,12-02-2022,1,,27.22,,,,Konto osobiste,
2381,12-02-2022,1,,20.0,,Restauracja,Jedzenie,Konto osobiste,
2382,12-02-2022,1,,19.0,,Bar,Rozrywka,Konto osobiste,
2383,12-02-2022,1,,20.0,,Taxi/bolt,Samoch�d,Konto osobiste,
2384,12-02-2022,1,,30.0,,Bar,Rozrywka,Konto osobiste,
2385,13-02-2022,1,,60.0,,Prezenty,,Konto osobiste,
2386,14-02-2022,1,,13.99,,�rodki czysto�ci,Dom,Konto osobiste,
2387,14-02-2022,1,,29.98,,Jedzenie,,Konto osobiste,
2388,14-02-2022,0,,1200.0,,Kursy,Praca,Konto osobiste,
2389,14-02-2022,1,,700.0,,Czynsz,Dom,Konto osobiste,
2390,15-02-2022,1,,30.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
2391,15-02-2022,1,,49.14,,Jedzenie,,Konto osobiste,
2392,16-02-2022,1,,44.77,,Wyposa�enie,Sport,Sodexo ,
2393,16-02-2022,1,,18.35,,Jedzenie,,Konto osobiste,
2394,17-02-2022,1,,21.0,,Jedzenie,,Konto osobiste,
2395,17-02-2022,1,,42.99,,Aplikacja,Sport,Konto osobiste,
2396,18-02-2022,1,,100.0,,Prezenty,,Konto osobiste,
2397,18-02-2022,1,,30.0,,Jedzenie,,Konto osobiste,
2398,19-02-2022,0,,50.0,,Prezenty,,Konto osobiste,
2399,21-02-2022,1,,43.34,,Jedzenie,,Konto osobiste,
2400,21-02-2022,1,,21.0,,Kosmetyki,Zdrowie i uroda,Konto osobiste,
2401,22-02-2022,1,,122.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
2402,22-02-2022,1,,40.5,,Dom,,Konto osobiste,
2403,22-02-2022,1,,29.52,,Jedzenie,,Konto osobiste,
2404,22-02-2022,1,,422.98,,Prezenty,,Konto osobiste,
2405,23-02-2022,1,,43.98,,Restauracja,Jedzenie,Konto osobiste,
