Data operacji;Typ;Tytul;Kwota;Notatka;Nazwa kategorii;Nazwa kategorii;Nazwa konta;Tagi
24-08-2021;1;;400.00;;Urlop;Rozrywka;Konto osobiste;
24-08-2021;1;;14.00;;Urlop;Rozrywka;Konto osobiste;
24-08-2021;1;;30.00;;Urlop;Rozrywka;Konto osobiste;
25-08-2021;1;;172.00;;Prezenty;;Konto osobiste;
28-08-2021;0;;3968.24;;Wyp�ata;Praca;Konto osobiste;
28-08-2021;0;;400.00;;Rodzice;;Konto osobiste;
28-08-2021;1;;155.00;;Rozrywka;;Konto osobiste;
29-08-2021;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
29-08-2021;1;Kawalerski ;95.00;;Prezenty;;Konto osobiste;
29-08-2021;1;;71.00;;Telefony;Rodzice;Konto osobiste;
29-08-2021;1;Bilard ;87.00;;Rozrywka;;Konto osobiste;
29-08-2021;1;;110.00;;Telefony;Rodzice;Konto osobiste;
30-08-2021;0;;10.00;;Odda�;D�ugi;Konto osobiste;
30-08-2021;1;;28.69;;Dom;;Konto osobiste;
30-08-2021;1;;30.00;;Jedzenie;;Konto osobiste;
31-08-2021;1;;17.18;;Jedzenie;;Konto osobiste;
31-08-2021;1;;30.00;;Meble;Dom;Konto osobiste;
01-09-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
01-09-2021;1;Rachunki ;365.00;;Czynsz;Dom;Konto osobiste;
01-09-2021;1;;26.23;;Jedzenie;;Konto osobiste;
01-09-2021;1;;24.99;;Odzie�;;Konto osobiste;
02-09-2021;1;;37.99;;Dom;;Konto osobiste;
02-09-2021;1;;13.50;;Restauracja;Jedzenie;Konto osobiste;
03-09-2021;1;;7.18;;Jedzenie;;Konto osobiste;
03-09-2021;1;;107.69;;Paliwo;Samoch�d;Konto osobiste;
06-09-2021;1;;12.92;;Jedzenie;;Konto osobiste;
06-09-2021;1;;105.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
07-09-2021;1;;3.95;;�rodki czysto�ci;Dom;Konto osobiste;
07-09-2021;1;;34.42;;Jedzenie;;Konto osobiste;
08-09-2021;1;;6.95;;Jedzenie;;Konto osobiste;
08-09-2021;1;;250.07;;Koszule;Odzie�;Konto osobiste;
08-09-2021;1;;8.49;;Zdrowie i uroda;;Konto osobiste;
09-09-2021;1;;19.99;;Prezenty;;Konto osobiste;
09-09-2021;1;;30.86;;Jedzenie;;Konto osobiste;
10-09-2021;1;;29.50;;Restauracja;Jedzenie;Konto osobiste;
11-09-2021;1;Wesele Konrada;1000.00;;Prezenty;;Konto osobiste;
11-09-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
14-09-2021;1;;59.41;;Jedzenie;;Konto osobiste;
15-09-2021;1;;10.00;;Kino i teatr;Rozrywka;Konto osobiste;
16-09-2021;1;;11.99;;�rodki czysto�ci;Dom;Konto osobiste;
16-09-2021;1;;32.24;;Jedzenie;;Konto osobiste;
16-09-2021;1;;50.00;;Prezenty;;Konto osobiste;
17-09-2021;1;;67.97;;Odzie�;;Konto osobiste;
17-09-2021;1;;32.99;;Woda;Dom;Konto osobiste;
17-09-2021;1;;58.00;;Restauracja;Jedzenie;Konto osobiste;
17-09-2021;1;;38.47;;Dom;;Konto osobiste;
18-09-2021;1;;4.98;;Jedzenie;;Konto osobiste;
18-09-2021;1;;29.99;;Koszulki;Odzie�;Konto osobiste;
20-09-2021;1;;18.24;;Taxi/bolt;Samoch�d;Konto osobiste;
20-09-2021;1;;8.31;;Taxi/bolt;Samoch�d;Konto osobiste;
20-09-2021;1;;121.20;;Kino i teatr;Rozrywka;Konto osobiste;
21-09-2021;1;;5.80;;Taxi/bolt;Samoch�d;Konto osobiste;
21-09-2021;1;;41.99;;Jedzenie;;Konto osobiste;
21-09-2021;1;;32.96;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
21-09-2021;1;;8.85;;�rodki czysto�ci;Dom;Konto osobiste;
21-09-2021;1;;27.00;;Jedzenie;;Konto osobiste;
22-09-2021;1;;13.73;;�rodki czysto�ci;Dom;Konto osobiste;
22-09-2021;1;;11.90;;Restauracja;Jedzenie;Konto osobiste;
22-09-2021;1;;30.50;;Jedzenie;;Konto osobiste;
23-09-2021;1;;8.58;;�rodki czysto�ci;Dom;Konto osobiste;
24-09-2021;1;;81.22;;Jedzenie;;Konto osobiste;
25-09-2021;1;;15.21;;Jedzenie;;Konto osobiste;
25-09-2021;1;;169.99;;Buty;Odzie�;Konto osobiste;
25-09-2021;1;;110.38;;Telefony;Rodzice;Konto osobiste;
25-09-2021;1;;27.48;;Restauracja;Jedzenie;Konto osobiste;
27-09-2021;1;;72.91;;Telefony;Rodzice;Konto osobiste;
27-09-2021;1;;125.96;;Jedzenie;;Konto osobiste;
28-09-2021;0;;200.00;;Rodzice;;Konto osobiste;
29-09-2021;1;;30.00;;Jedzenie;;Konto osobiste;
29-09-2021;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
30-09-2021;0;;3968.24;;Wyp�ata;Praca;Konto osobiste;
30-09-2021;1;;6.88;;Jedzenie;;Konto osobiste;
01-10-2021;1;;29.99;;Prezenty;;Konto osobiste;
01-10-2021;1;;33.98;;D�ugi;;Konto osobiste;
01-10-2021;1;;36.60;;Jedzenie;;Konto osobiste;
01-10-2021;1;;52.46;;�rodki czysto�ci;Dom;Konto osobiste;
02-10-2021;1;;20.00;;Restauracja;Jedzenie;Konto osobiste;
02-10-2021;1;;6.00;;;;Konto osobiste;
02-10-2021;1;;84.82;;Paliwo;Samoch�d;Konto osobiste;
02-10-2021;1;;11.98;;Restauracja;Jedzenie;Konto osobiste;
04-10-2021;1;;1200.00;;Kursy;Nauka;Konto osobiste;
05-10-2021;1;Spray do okular�w ;117.60;;Od�ywki;Zdrowie i uroda;Konto osobiste;
05-10-2021;0;;1530.48;;Premia;Praca;Konto osobiste;
06-10-2021;1;;52.61;;Jedzenie;;Konto osobiste;
08-10-2021;1;;139.79;;Jedzenie;;Konto osobiste;
09-10-2021;1;;27.12;;Jedzenie;;Konto osobiste;
09-10-2021;1;;15.98;;Leki;Zdrowie i uroda;Konto osobiste;
10-10-2021;1;;73.00;;Restauracja;Jedzenie;Konto osobiste;
10-10-2021;1;;31.00;;Restauracja;Jedzenie;Konto osobiste;
10-10-2021;1;;25.00;;;;Konto osobiste;
11-10-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
12-10-2021;1;;8.94;;Jedzenie;;Konto osobiste;
12-10-2021;1;;89.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
12-10-2021;1;;22.99;;Alkohol;Jedzenie;Konto osobiste;
12-10-2021;1;;11.98;;�rodki czysto�ci;Dom;Konto osobiste;
13-10-2021;1;;6.75;;Taxi/bolt;Samoch�d;Konto osobiste;
13-10-2021;1;;14.61;;Jedzenie;;Konto osobiste;
13-10-2021;1;;400.90;;Kurtki;Odzie�;Konto osobiste;
13-10-2021;1;;79.99;;Swetry;Odzie�;Konto osobiste;
13-10-2021;1;;10.90;;Restauracja;Jedzenie;Konto osobiste;
14-10-2021;1;;7.74;;Jedzenie;;Konto osobiste;
14-10-2021;1;;25.02;;Jedzenie;;Konto osobiste;
14-10-2021;1;;18.99;;�rodki czysto�ci;Dom;Konto osobiste;
15-10-2021;1;Dziurkacz do pask�w ;28.98;;Akcesoria;;Konto osobiste;
15-10-2021;1;;2.99;;Jedzenie;;Konto osobiste;
15-10-2021;1;;22.30;;Restauracja;Jedzenie;Konto osobiste;
16-10-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
17-10-2021;1;;47.00;;Restauracja;Jedzenie;Konto osobiste;
18-10-2021;1;;45.27;;Jedzenie;;Konto osobiste;
18-10-2021;1;;30.00;;Telefon;Dom;Konto osobiste;
19-10-2021;1;;8.99;;�rodki czysto�ci;Dom;Konto osobiste;
19-10-2021;1;;11.39;;Jedzenie;;Konto osobiste;
21-10-2021;1;;45.00;;Prezenty;;Konto osobiste;
21-10-2021;1;;32.31;;Jedzenie;;Konto osobiste;
23-10-2021;1;;48.14;;Jedzenie;;Konto osobiste;
24-10-2021;1;;18.74;;Taxi/bolt;Samoch�d;Konto osobiste;
25-10-2021;1;;12.83;;Jedzenie;;Konto osobiste;
25-10-2021;1;;65.13;;Jedzenie;;Konto osobiste;
27-10-2021;1;;30.00;;Leki;Zdrowie i uroda;Konto osobiste;
28-10-2021;1;;27.86;;Jedzenie;;Konto osobiste;
29-10-2021;0;;3968.24;;Wyp�ata;Praca;Konto osobiste;
29-10-2021;1;;22.15;;Jedzenie;;Konto osobiste;
29-10-2021;1;;9.99;;�rodki czysto�ci;Dom;Konto osobiste;
29-10-2021;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
29-10-2021;0;;200.00;;Rodzice;;Konto osobiste;
29-10-2021;1;;55.00;;Restauracja;Jedzenie;Konto osobiste;
29-10-2021;1;;28.69;;Autobus;Samoch�d;Konto osobiste;
30-10-2021;1;;9.98;;Taxi/bolt;Samoch�d;Konto osobiste;
30-10-2021;1;;71.00;;Telefony;Rodzice;Konto osobiste;
30-10-2021;1;;110.38;;Telefony;Rodzice;Konto osobiste;
01-11-2021;1;Znicze;36.00;;;;Konto osobiste;
02-11-2021;1;;15.98;;�rodki czysto�ci;Dom;Konto osobiste;
02-11-2021;1;;44.62;;Jedzenie;;Konto osobiste;
03-11-2021;1;;6.26;;Jedzenie;;Konto osobiste;
03-11-2021;1;;16.99;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
03-11-2021;1;Sylwester ;520.00;;Urlop;Rozrywka;Konto osobiste;
03-11-2021;1;;15.98;;Alkohol;Jedzenie;Konto osobiste;
03-11-2021;1;;29.90;;Dom;;Konto osobiste;
03-11-2021;1;;261.69;;Odzie�;;Konto osobiste;
04-11-2021;1;Ko�c�wki do szczoteczki ;59.98;;Zdrowie i uroda;;Konto osobiste;
04-11-2021;1;;57.87;;Dom;;Konto osobiste;
04-11-2021;1;Wk�ady do maszynki ;102.98;;Zdrowie i uroda;;Konto osobiste;
05-11-2021;1;;20.00;;Odzie�;;Konto osobiste;
05-11-2021;1;;12.49;;�rodki czysto�ci;Dom;Konto osobiste;
05-11-2021;1;;72.58;;Jedzenie;;Konto osobiste;
05-11-2021;1;;36.67;;Zdrowie i uroda;;Konto osobiste;
06-11-2021;1;;9.58;;�rodki czysto�ci;Dom;Konto osobiste;
06-11-2021;1;;40.70;;Jedzenie;;Konto osobiste;
06-11-2021;1;Pranie ;15.99;;Odzie�;;Konto osobiste;
07-11-2021;1;;80.00;;Restauracja;Jedzenie;Konto osobiste;
09-11-2021;1;;14.93;;Jedzenie;;Konto osobiste;
09-11-2021;1;Raty za telefon ;185.00;;Telefon;Elektronika;Konto osobiste;Raty telefon
09-11-2021;1;;11.63;;Taxi/bolt;Samoch�d;Konto osobiste;
09-11-2021;1;;42.48;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
10-11-2021;1;;3.00;;;;Konto osobiste;
10-11-2021;1;;95.79;;Jedzenie;;Konto osobiste;
10-11-2021;1;;3.48;;�rodki czysto�ci;Dom;Konto osobiste;
11-11-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
12-11-2021;1;;62.99;;Jedzenie;;Konto osobiste;
12-11-2021;1;;10.00;;Bielizna;Odzie�;Konto osobiste;
13-11-2021;1;;43.57;;Restauracja;Jedzenie;Konto osobiste;
14-11-2021;1;;22.40;;Restauracja;Jedzenie;Konto osobiste;
15-11-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
15-11-2021;1;;347.00;;Ogrzewanie;Dom;Konto osobiste;
16-11-2021;1;;89.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
16-11-2021;1;;38.18;;Jedzenie;;Konto osobiste;
16-11-2021;1;;26.96;;�rodki czysto�ci;Dom;Konto osobiste;
17-11-2021;1;;15.48;;Jedzenie;;Konto osobiste;
18-11-2021;1;;9.81;;Jedzenie;;Konto osobiste;
19-11-2021;1;;35.00;;;;Konto osobiste;
19-11-2021;1;;53.00;;Restauracja;Jedzenie;Konto osobiste;
20-11-2021;1;;120.98;;Paliwo;Samoch�d;Konto osobiste;
20-11-2021;1;;16.98;;Jedzenie;;Konto osobiste;
21-11-2021;0;;200.00;;Rodzice;;Konto osobiste;
21-11-2021;1;;23.66;;Prezenty;;Konto osobiste;
22-11-2021;1;;114.79;;Jedzenie;;Konto osobiste;
23-11-2021;1;;140.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
23-11-2021;1;;9.99;;�rodki czysto�ci;Dom;Konto osobiste;
23-11-2021;1;;72.27;;Prezenty;;Konto osobiste;
24-11-2021;1;;19.48;;Rodzice;;Konto osobiste;
24-11-2021;1;;115.30;;Telefony;Rodzice;Konto osobiste;
24-11-2021;1;;83.99;;Gry;Rozrywka;Konto osobiste;
27-11-2021;1;;35.00;;Jedzenie;;Konto osobiste;
27-11-2021;0;;50.00;;Prezenty;;Konto osobiste;
29-11-2021;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
29-11-2021;1;;71.00;;Telefony;Rodzice;Konto osobiste;
29-11-2021;0;;3962.64;;Wyp�ata;Praca;Konto osobiste;
29-11-2021;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
29-11-2021;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
29-11-2021;0;;250.00;;STS;Hazard;Konto osobiste;
30-11-2021;1;;26.94;;Jedzenie;;Konto osobiste;
01-12-2021;1;;30.00;;Telefon;Dom;Konto osobiste;
02-12-2021;1;;5.98;;Jedzenie;;Konto osobiste;
02-12-2021;1;;14.46;;Jedzenie;;Konto osobiste;
02-12-2021;1;;46.30;;Jedzenie;;Konto osobiste;
02-12-2021;1;;20.00;;Spodnie;Odzie�;Konto osobiste;
02-12-2021;1;;52.36;;Prezenty;;Konto osobiste;
02-12-2021;1;;11.98;;�rodki czysto�ci;Dom;Konto osobiste;
03-12-2021;1;;9.99;;�rodki czysto�ci;Dom;Konto osobiste;
03-12-2021;1;;59.91;;Jedzenie;;Konto osobiste;
04-12-2021;1;;111.00;;Dom;;Konto osobiste;
04-12-2021;1;;54.97;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
04-12-2021;1;;88.98;;Prezenty;;Konto osobiste;
04-12-2021;1;;72.84;;Jedzenie;;Konto osobiste;
05-12-2021;1;;35.00;;Restauracja;Jedzenie;Konto osobiste;
06-12-2021;1;;4.00;;Dom;;Konto osobiste;
06-12-2021;1;;6.98;;;;Konto osobiste;
06-12-2021;1;;8.99;;Restauracja;Jedzenie;Konto osobiste;
07-12-2021;1;;10.87;;Jedzenie;;Konto osobiste;
07-12-2021;1;;5.00;;Jedzenie;;Konto osobiste;
09-12-2021;1;;73.55;;Jedzenie;;Konto osobiste;
11-12-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-12-2021;1;;50.96;;Paliwo;Samoch�d;Konto osobiste;
11-12-2021;1;;698.29;;Prezenty;;Konto osobiste;
11-12-2021;1;;46.30;;�rodki czysto�ci;Dom;Konto osobiste;
11-12-2021;1;;62.08;;Jedzenie;;Konto osobiste;
12-12-2021;1;;23.90;;Restauracja;Jedzenie;Konto osobiste;
13-12-2021;1;;32.60;;Kino i teatr;Rozrywka;Konto osobiste;
14-12-2021;1;;254.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
14-12-2021;1;;149.00;;Meble;Dom;Konto osobiste;
14-12-2021;1;;31.97;;Jedzenie;;Konto osobiste;
15-12-2021;1;;115.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
15-12-2021;1;;28.22;;Jedzenie;;Konto osobiste;
15-12-2021;1;;10.87;;Jedzenie;;Konto osobiste;
16-12-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
16-12-2021;1;;11.00;;Restauracja;Jedzenie;Konto osobiste;
17-12-2021;1;;31.30;;Restauracja;Jedzenie;Konto osobiste;
18-12-2021;1;;5.99;;Restauracja;Jedzenie;Konto osobiste;
19-12-2021;1;;76.90;;Prezenty;;Konto osobiste;
19-12-2021;1;;45.00;;Jedzenie;;Konto osobiste;
19-12-2021;1;;3.39;;Jedzenie;;Konto osobiste;
20-12-2021;1;;20.00;;;;Konto osobiste;
21-12-2021;0;;1607.00;;Premia;Praca;Konto osobiste;
21-12-2021;1;;11.98;;Jedzenie;;Konto osobiste;
21-12-2021;1;;49.99;;Alkohol;Jedzenie;Konto osobiste;
21-12-2021;1;;12.24;;Jedzenie;;Konto osobiste;
23-12-2021;0;;200.00;;Rodzice;;Konto osobiste;
23-12-2021;1;;110.38;;Telefony;Rodzice;Konto osobiste;
23-12-2021;1;;75.00;;Prezenty;;Konto osobiste;
27-12-2021;1;Klawiatura ;399.00;;Komputer;Elektronika;Sodexo ;
27-12-2021;1;;80.97;;Jedzenie;;Konto osobiste;
27-12-2021;1;;12.49;;Gry;Rozrywka;Konto osobiste;
28-12-2021;1;;1251.00;;Prezenty;;Konto osobiste;
28-12-2021;1;;14.58;;Taxi/bolt;Samoch�d;Konto osobiste;
28-12-2021;1;;1.79;;Jedzenie;;Konto osobiste;
28-12-2021;1;;23.80;;Restauracja;Jedzenie;Konto osobiste;
29-12-2021;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
29-12-2021;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
29-12-2021;1;;129.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
30-12-2021;1;;12.00;;Jedzenie;;Konto osobiste;
30-12-2021;1;Rata za telefon ;237.00;;Telefon;Elektronika;Konto osobiste;
31-12-2021;1;;77.74;;Jedzenie;;Konto osobiste;
31-12-2021;0;;3965.24;;Wyp�ata;Praca;Konto osobiste;
01-01-2022;1;;43.00;;Restauracja;Jedzenie;Konto osobiste;
01-01-2022;1;;12.00;;Prezenty;;Konto osobiste;
01-01-2022;1;;5.68;;Jedzenie;;Konto osobiste;
02-01-2022;1;;38.00;;Restauracja;Jedzenie;Konto osobiste;
02-01-2022;1;;20.00;;Wycieczki;Rozrywka;Konto osobiste;
02-01-2022;1;;109.90;;Restauracja;Jedzenie;Konto osobiste;
02-01-2022;1;;71.00;;Telefony;Rodzice;Konto osobiste;
02-01-2022;1;;18.05;;Prezenty;;Konto osobiste;
03-01-2022;1;;44.76;;Jedzenie;;Konto osobiste;
05-01-2022;1;;4.29;;Jedzenie;;Konto osobiste;
06-01-2022;1;;12.00;;Restauracja;Jedzenie;Konto osobiste;
07-01-2022;1;;12.98;;Jedzenie;;Konto osobiste;
09-01-2022;1;;128.59;;Paliwo;Samoch�d;Konto osobiste;
09-01-2022;0;;1000.00;;Prezenty;;Konto osobiste;
10-01-2022;1;;39.66;;�rodki czysto�ci;Dom;Konto osobiste;
10-01-2022;1;;54.22;;Jedzenie;;Konto osobiste;
11-01-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-01-2022;1;;102.70;;Ksi��ki;Nauka;Konto osobiste;
11-01-2022;1;;4.79;;Jedzenie;;Konto osobiste;
11-01-2022;1;;1000.00;;Wesele + �lub;;Konto osobiste;
11-01-2022;1;;50.00;;Jedzenie;;Konto osobiste;
11-01-2022;1;;700.00;;Czynsz;Dom;Konto osobiste;
12-01-2022;1;;32.53;;Gry;Rozrywka;Konto osobiste;
13-01-2022;1;;21.62;;Jedzenie;;Konto osobiste;
14-01-2022;1;;11.38;;Alkohol;Jedzenie;Konto osobiste;
15-01-2022;1;;81.97;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
15-01-2022;1;;32.47;;Jedzenie;;Konto osobiste;
15-01-2022;1;;24.99;;Prezenty;;Konto osobiste;
15-01-2022;1;;13.98;;�rodki czysto�ci;Dom;Konto osobiste;
16-01-2022;1;;64.00;;Restauracja;Jedzenie;Konto osobiste;
16-01-2022;1;;12.99;;Gry;Rozrywka;Konto osobiste;
19-01-2022;1;;24.40;;Restauracja;Jedzenie;Konto osobiste;
19-01-2022;1;;65.78;;Paliwo;Samoch�d;Konto osobiste;
19-01-2022;1;;12.37;;Jedzenie;;Konto osobiste;
19-01-2022;1;Orkiestra zaliczka ;222.20;;Wesele + �lub;;Konto osobiste;
20-01-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
20-01-2022;1;;47.60;;Leki;Zdrowie i uroda;Konto osobiste;
20-01-2022;1;;104.97;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
20-01-2022;1;;88.76;;Jedzenie;;Konto osobiste;
21-01-2022;1;;32.83;;Jedzenie;;Konto osobiste;
22-01-2022;1;;100.80;;Odzie�;;Konto osobiste;
22-01-2022;1;;39.98;;Dom;;Konto osobiste;
22-01-2022;1;;12.79;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
22-01-2022;1;;215.97;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
22-01-2022;1;;19.99;;�rodki czysto�ci;Dom;Konto osobiste;
22-01-2022;1;;34.83;;Jedzenie;;Konto osobiste;
24-01-2022;1;;203.06;;Odzie�;;Konto osobiste;
25-01-2022;1;;666.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
25-01-2022;1;;71.44;;Jedzenie;;Konto osobiste;
27-01-2022;1;;13.00;;Jedzenie;;Konto osobiste;
27-01-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
28-01-2022;1;;39.12;;Prezenty;;Konto osobiste;
28-01-2022;1;;128.54;;Jedzenie;;Konto osobiste;
29-01-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
29-01-2022;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
29-01-2022;1;Fotograf ;100.00;;Wesele + �lub;;Konto osobiste;
29-01-2022;1;;96.43;;Paliwo;Samoch�d;Konto osobiste;
29-01-2022;1;;89.94;;Restauracja;Jedzenie;Konto osobiste;
30-01-2022;1;;20.46;;Prezenty;;Konto osobiste;
31-01-2022;0;;200.00;;Rodzice;;Konto osobiste;
31-01-2022;1;;111.97;;Telefony;Rodzice;Konto osobiste;
31-01-2022;1;;71.00;;Telefony;Rodzice;Konto osobiste;
01-02-2022;1;;60.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
01-02-2022;1;;61.90;;Jedzenie;;Konto osobiste;
01-02-2022;1;;105.00;;Prezenty;;Konto osobiste;
03-02-2022;1;;20.00;;Restauracja;Jedzenie;Konto osobiste;
03-02-2022;1;;108.81;;Jedzenie;;Konto osobiste;
04-02-2022;1;;1200.00;;Kursy;Nauka;Konto osobiste;
04-02-2022;1;;14.85;;Jedzenie;;Konto osobiste;
05-02-2022;1;;6.21;;Taxi/bolt;Samoch�d;Konto osobiste;
05-02-2022;1;;80.00;;Restauracja;Jedzenie;Konto osobiste;
05-02-2022;1;;14.34;;Jedzenie;;Konto osobiste;
06-02-2022;1;;379.00;;Akcesoria;Elektronika;Konto osobiste;
07-02-2022;1;;3.49;;Dom;;Konto osobiste;
07-02-2022;1;;44.95;;Odzie�;;Konto osobiste;
07-02-2022;1;;11.49;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
07-02-2022;1;;16.48;;�rodki czysto�ci;Dom;Konto osobiste;
07-02-2022;1;;44.70;;Jedzenie;;Konto osobiste;
07-02-2022;1;;64.42;;Jedzenie;;Konto osobiste;
07-02-2022;1;;31.00;;Jedzenie;;Konto osobiste;
08-02-2022;1;;17.55;;Jedzenie;;Konto osobiste;
09-02-2022;1;;18.88;;Jedzenie;;Konto osobiste;
09-02-2022;1;;82.38;;Prezenty;;Konto osobiste;
09-02-2022;1;;62.99;;Gry;Rozrywka;Konto osobiste;
11-02-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-02-2022;1;;59.04;;Jedzenie;;Konto osobiste;
11-02-2022;1;;17.69;;Alkohol;Jedzenie;Konto osobiste;
11-02-2022;1;;17.99;;Meble;Dom;Konto osobiste;
11-02-2022;1;;9.99;;Dom;;Konto osobiste;
12-02-2022;1;;26.98;;Jedzenie;;Konto osobiste;
12-02-2022;1;;44.94;;�rodki czysto�ci;Dom;Konto osobiste;
12-02-2022;1;;27.22;;;;Konto osobiste;
12-02-2022;1;;20.00;;Restauracja;Jedzenie;Konto osobiste;
12-02-2022;1;;19.00;;Bar;Rozrywka;Konto osobiste;
12-02-2022;1;;20.00;;Taxi/bolt;Samoch�d;Konto osobiste;
12-02-2022;1;;30.00;;Bar;Rozrywka;Konto osobiste;
13-02-2022;1;;60.00;;Prezenty;;Konto osobiste;
14-02-2022;1;;13.99;;�rodki czysto�ci;Dom;Konto osobiste;
14-02-2022;1;;29.98;;Jedzenie;;Konto osobiste;
14-02-2022;0;;1200.00;;Kursy;Praca;Konto osobiste;
14-02-2022;1;;700.00;;Czynsz;Dom;Konto osobiste;
15-02-2022;1;;30.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
15-02-2022;1;;49.14;;Jedzenie;;Konto osobiste;
16-02-2022;1;;44.77;;Wyposa�enie;Sport;Sodexo ;
16-02-2022;1;;18.35;;Jedzenie;;Konto osobiste;
17-02-2022;1;;21.00;;Jedzenie;;Konto osobiste;
17-02-2022;1;;42.99;;Aplikacja;Sport;Konto osobiste;
18-02-2022;1;;100.00;;Prezenty;;Konto osobiste;
18-02-2022;1;;30.00;;Jedzenie;;Konto osobiste;
19-02-2022;0;;50.00;;Prezenty;;Konto osobiste;
21-02-2022;1;;43.34;;Jedzenie;;Konto osobiste;
21-02-2022;1;;21.00;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
22-02-2022;1;;122.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
22-02-2022;1;;40.50;;Dom;;Konto osobiste;
22-02-2022;1;;29.52;;Jedzenie;;Konto osobiste;
22-02-2022;1;;422.98;;Prezenty;;Konto osobiste;
23-02-2022;1;;43.98;;Restauracja;Jedzenie;Konto osobiste;
23-02-2022;1;;6.49;;Jedzenie;;Konto osobiste;
24-02-2022;1;;28.00;;Jedzenie;;Konto osobiste;
25-02-2022;1;;25.58;;Jedzenie;;Konto osobiste;
26-02-2022;0;;200.00;;Rodzice;;Konto osobiste;
26-02-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
26-02-2022;1;;39.73;;Jedzenie;;Konto osobiste;
27-02-2022;1;;181.38;;Telefony;Rodzice;Konto osobiste;
28-02-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
28-02-2022;1;Rata za telefon ;79.00;;Telefon;Elektronika;Konto osobiste;
28-02-2022;1;;68.67;;Jedzenie;;Konto osobiste;
28-02-2022;1;;11.99;;Dom;;Konto osobiste;
28-02-2022;1;Raty ;474.00;;Telefon;Elektronika;Konto osobiste;
01-03-2022;1;;125.00;;Prezenty;;Konto osobiste;
02-03-2022;1;;3.10;;Samoch�d;;Konto osobiste;
02-03-2022;1;;27.23;;Jedzenie;;Konto osobiste;
03-03-2022;1;;113.96;;Paliwo;Samoch�d;Konto osobiste;
03-03-2022;1;;17.77;;Jedzenie;;Konto osobiste;
03-03-2022;1;;23.00;;Jedzenie;;Konto osobiste;
03-03-2022;1;;10.99;;Prezenty;;Konto osobiste;
05-03-2022;1;;42.43;;Jedzenie;;Konto osobiste;
05-03-2022;1;;11.99;;�rodki czysto�ci;Dom;Konto osobiste;
07-03-2022;1;;136.30;;Jedzenie;;Konto osobiste;
11-03-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
12-03-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
12-03-2022;1;;32.06;;Jedzenie;;Konto osobiste;
13-03-2022;1;;83.24;;Gry;Rozrywka;Konto osobiste;
13-03-2022;1;;103.99;;Elektronika;;Konto osobiste;
14-03-2022;1;;4.74;;Jedzenie;;Konto osobiste;
